Time,Bytes Sent,Bytes Received,ID,Type
1533815997,29.9,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533815998,47.4,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533815999,63.7,0.09,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816000,33.18,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816001,29.48,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816002,28.87,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816003,21.4,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816004,28.02,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816005,22.03,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816006,25.56,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816007,23.31,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816008,23.24,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816009,30.72,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816010,22.73,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816011,21.65,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816012,21.85,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816013,24.17,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816014,20.67,0.02,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816015,25.32,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816016,20.68,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816017,25.71,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816018,29.04,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816019,29.38,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816020,31.34,0.04,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816021,27.47,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816022,26.21,0.03,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816023,36.35,0.05,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816024,42.7,0.06,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816025,57.15,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816026,75.11,0.1,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816027,51.38,0.07,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816028,71.83,0.1,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816029,59.05,0.08,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816030,68.82,0.09,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816031,49.26,0.07,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
1533816032,74.21,0.1,0078336f2bc14f7a858b5b2dbab99555-stratum0,stratum0
